adder_n10	0.8715138606790637
adder_n4	0.1286279243936781
basis_change_n3	0.16079997927280276
basis_trotter_n4	2.2863862859839044
cat_state_n4	0.06735706157126473
deutsch_n2	0.02683111054707276
dnn_n2	0.15778603359879745
dnn_n8	0.5716694671045732
error_correctiond3_n5	0.27772383923007815
fredkin_n3	0.10855342291373482
grover_n2	0.07532339812555951
hhl_n7	2.0562847795180033
hs4_n4	0.10689753577295785
ising_n10	0.20862506505510908
iswap_n2	0.07136208242902152
linearsolver_n3	0.05820742524949487
lpn_n5	0.04717879152745291
pea_n5	0.3703168325424897
qaoa_n6	0.021882380794830417
qec_en_n5	0.13619046026475173
qft_n4	0.0002277769957850827
qpe_n9	0.15150387188232745
qrng_n4	5.683624313956338e-05
quantumwalks_n2	0.07297080048761427
shor_n5	0.013930923340374716
simon_n6	0.11507491776237849
teleportation_n3	0.002283620776997927
toffoli_n3	0.07691953809114166
variational_n4	0.1833018528141323
wstate_n3	0.07019411543299471
