adder_n10	1.3615407152358385
adder_n4	0.1590732448497668
basis_change_n3	0.0836407102041418
basis_trotter_n4	1.9210057966644551
cat_state_n4	0.05310295955392519
deutsch_n2	0.011221881394121266
dnn_n2	0.02374012861595065
dnn_n8	1.094240466391317
error_correctiond3_n5	0.32144946585847434
fredkin_n3	0.10640310710384805
grover_n2	0.03018466562520077
hhl_n7	2.6377429864601343
hs4_n4	0.07172574580367673
ising_n10	0.41493925591181047
iswap_n2	0.02837580170117488
linearsolver_n3	0.024537105621715866
lpn_n5	0.08455098879871467
pea_n5	0.35117540431292793
qaoa_n6	0.03980257856609326
qec_en_n5	0.16353811189881265
qft_n4	0.00031496353023744046
qpe_n9	0.27863860866853435
qrng_n4	1.5068427721574222e-05
quantumwalks_n2	0.023997094347652567
shor_n5	0.005595558718335839
simon_n6	0.37740954361084644
teleportation_n3	0.0011800032082349334
toffoli_n3	0.07672284166363699
variational_n4	0.12308005538217939
wstate_n3	0.08263495727946792
