adder_n10	0.8715138606790637
adder_n4	0.1286279243936781
basis_change_n3	0.0836407102041418
basis_trotter_n4	1.9210057966644551
cat_state_n4	0.05310295955392519
deutsch_n2	0.011221881394121266
dnn_n2	0.02374012861595065
dnn_n8	0.5716694671045732
error_correctiond3_n5	0.27772383923007815
fredkin_n3	0.10640310710384805
grover_n2	0.03018466562520077
hhl_n7	2.0562847795180033
hs4_n4	0.07172574580367673
ising_n10	0.20862506505510908
iswap_n2	0.02837580170117488
linearsolver_n3	0.024537105621715866
lpn_n5	0.04717879152745291
pea_n5	0.35117540431292793
qaoa_n6	0.021882380794830417
qec_en_n5	0.13619046026475173
qft_n4	0.0002277769957850827
qpe_n9	0.15150387188232745
qrng_n4	1.5068427721574222e-05
quantumwalks_n2	0.023997094347652567
shor_n5	0.005595558718335839
simon_n6	0.11507491776237849
teleportation_n3	0.0011800032082349334
toffoli_n3	0.07672284166363699
variational_n4	0.12308005538217939
wstate_n3	0.07019411543299471
