============================= test session starts ==============================
platform linux -- Python 3.10.6, pytest-7.2.0, pluggy-1.0.0
rootdir: /root/projects/qcs
collected 12 items / 11 deselected / 1 selected

tst/qdao/engine.py 
::::::::::::::::::Config::::::::::::::::::

NQ::	23
NP::	17
NL::	11
D::	20

::::::::::::::::::Config::::::::::::::::::


:::Reusing existing bench:::::/root/projects/qcs/qdao/benchmarks/qasm/random_23_20_max_operands_2_gen.qasm::::::::

Partial simulation consumes time: 0.015109539031982422
Partial simulation consumes time: 0.014962434768676758
Partial simulation consumes time: 0.014406919479370117
Partial simulation consumes time: 0.014664173126220703
Partial simulation consumes time: 0.014456510543823242
Partial simulation consumes time: 0.015533208847045898
Partial simulation consumes time: 0.014474153518676758
Partial simulation consumes time: 0.016081809997558594
Partial simulation consumes time: 0.015736103057861328
Partial simulation consumes time: 0.01717686653137207
Partial simulation consumes time: 0.01461338996887207
Partial simulation consumes time: 0.014896392822265625
Partial simulation consumes time: 0.01443624496459961
Partial simulation consumes time: 0.016124248504638672
Partial simulation consumes time: 0.0141754150390625
Partial simulation consumes time: 0.014211416244506836
Partial simulation consumes time: 0.014332771301269531
Partial simulation consumes time: 0.014666080474853516
Partial simulation consumes time: 0.01644444465637207
Partial simulation consumes time: 0.014587163925170898
Partial simulation consumes time: 0.013883113861083984
Partial simulation consumes time: 0.014562845230102539
Partial simulation consumes time: 0.01784205436706543
Partial simulation consumes time: 0.024927854537963867
Partial simulation consumes time: 0.013997077941894531
Partial simulation consumes time: 0.013810157775878906
Partial simulation consumes time: 0.015359640121459961
Partial simulation consumes time: 0.014493227005004883
Partial simulation consumes time: 0.016298532485961914
Partial simulation consumes time: 0.014788150787353516
Partial simulation consumes time: 0.014562845230102539
Partial simulation consumes time: 0.014360666275024414
Partial simulation consumes time: 0.016711711883544922
Partial simulation consumes time: 0.015453815460205078
Partial simulation consumes time: 0.014272451400756836
Partial simulation consumes time: 0.01481938362121582
Partial simulation consumes time: 0.014438867568969727
Partial simulation consumes time: 0.014710187911987305
Partial simulation consumes time: 0.014258623123168945
Partial simulation consumes time: 0.01444244384765625
Partial simulation consumes time: 0.01429605484008789
Partial simulation consumes time: 0.01567363739013672
Partial simulation consumes time: 0.013765096664428711
Partial simulation consumes time: 0.014557600021362305
Partial simulation consumes time: 0.016962766647338867
Partial simulation consumes time: 0.01724839210510254
Partial simulation consumes time: 0.01682591438293457
Partial simulation consumes time: 0.016361236572265625
Partial simulation consumes time: 0.01665329933166504
Partial simulation consumes time: 0.014337301254272461
Partial simulation consumes time: 0.013745546340942383
Partial simulation consumes time: 0.01443624496459961
Partial simulation consumes time: 0.014853715896606445
Partial simulation consumes time: 0.014022588729858398
Partial simulation consumes time: 0.016630172729492188
Partial simulation consumes time: 0.014405250549316406
Partial simulation consumes time: 0.014394283294677734
Partial simulation consumes time: 0.014149665832519531
Partial simulation consumes time: 0.01349949836730957
Partial simulation consumes time: 0.014613866806030273
Partial simulation consumes time: 0.014330148696899414
Partial simulation consumes time: 0.014192342758178711
Partial simulation consumes time: 0.014171838760375977
Partial simulation consumes time: 0.014333486557006836
Partial simulation consumes time: 0.009488105773925781
Partial simulation consumes time: 0.010300636291503906
Partial simulation consumes time: 0.009462118148803711
Partial simulation consumes time: 0.010039806365966797
Partial simulation consumes time: 0.010214567184448242
Partial simulation consumes time: 0.010008811950683594
Partial simulation consumes time: 0.010190248489379883
Partial simulation consumes time: 0.009975910186767578
Partial simulation consumes time: 0.009564399719238281
Partial simulation consumes time: 0.010096073150634766
Partial simulation consumes time: 0.010144948959350586
Partial simulation consumes time: 0.009450912475585938
Partial simulation consumes time: 0.00996255874633789
Partial simulation consumes time: 0.01017451286315918
Partial simulation consumes time: 0.009460210800170898
Partial simulation consumes time: 0.009567499160766602
Partial simulation consumes time: 0.01003408432006836
Partial simulation consumes time: 0.010076522827148438
Partial simulation consumes time: 0.01006460189819336
Partial simulation consumes time: 0.009387016296386719
Partial simulation consumes time: 0.009798765182495117
Partial simulation consumes time: 0.010568857192993164
Partial simulation consumes time: 0.010010957717895508
Partial simulation consumes time: 0.0106201171875
Partial simulation consumes time: 0.010207653045654297
Partial simulation consumes time: 0.009970426559448242
Partial simulation consumes time: 0.010138750076293945
Partial simulation consumes time: 0.010278940200805664
Partial simulation consumes time: 0.009747028350830078
Partial simulation consumes time: 0.01001882553100586
Partial simulation consumes time: 0.01003718376159668
Partial simulation consumes time: 0.010358095169067383
Partial simulation consumes time: 0.00994563102722168
Partial simulation consumes time: 0.010380029678344727
Partial simulation consumes time: 0.010329008102416992
Partial simulation consumes time: 0.009367704391479492
Partial simulation consumes time: 0.009396791458129883
Partial simulation consumes time: 0.009941816329956055
Partial simulation consumes time: 0.009955406188964844
Partial simulation consumes time: 0.013106584548950195
Partial simulation consumes time: 0.010373353958129883
Partial simulation consumes time: 0.009974241256713867
Partial simulation consumes time: 0.010021686553955078
Partial simulation consumes time: 0.009497880935668945
Partial simulation consumes time: 0.011077642440795898
Partial simulation consumes time: 0.010663032531738281
Partial simulation consumes time: 0.011315107345581055
Partial simulation consumes time: 0.010248899459838867
Partial simulation consumes time: 0.010179996490478516
Partial simulation consumes time: 0.009500265121459961
Partial simulation consumes time: 0.009480476379394531
Partial simulation consumes time: 0.010299205780029297
Partial simulation consumes time: 0.009457111358642578
Partial simulation consumes time: 0.010257720947265625
Partial simulation consumes time: 0.009497404098510742
Partial simulation consumes time: 0.010032892227172852
Partial simulation consumes time: 0.010352849960327148
Partial simulation consumes time: 0.009996652603149414
Partial simulation consumes time: 0.00984501838684082
Partial simulation consumes time: 0.010067224502563477
Partial simulation consumes time: 0.009915351867675781
Partial simulation consumes time: 0.010863304138183594
Partial simulation consumes time: 0.010062456130981445
Partial simulation consumes time: 0.010004997253417969
Partial simulation consumes time: 0.010026931762695312
Partial simulation consumes time: 0.009579181671142578
Partial simulation consumes time: 0.00945138931274414
Partial simulation consumes time: 0.009895086288452148
Partial simulation consumes time: 0.009920120239257812
Partial simulation consumes time: 0.01038813591003418
Partial simulation consumes time: 0.009589433670043945
Partial simulation consumes time: 0.009545326232910156
Partial simulation consumes time: 0.011043071746826172
Partial simulation consumes time: 0.009989023208618164
Partial simulation consumes time: 0.009827375411987305
Partial simulation consumes time: 0.010597944259643555
Partial simulation consumes time: 0.009599924087524414
Partial simulation consumes time: 0.009663820266723633
Partial simulation consumes time: 0.010181427001953125
Partial simulation consumes time: 0.009543180465698242
Partial simulation consumes time: 0.010053157806396484
Partial simulation consumes time: 0.009619474411010742
Partial simulation consumes time: 0.009623289108276367
Partial simulation consumes time: 0.009610652923583984
Partial simulation consumes time: 0.009860515594482422
Partial simulation consumes time: 0.00973653793334961
Partial simulation consumes time: 0.009619951248168945
Partial simulation consumes time: 0.009761571884155273
Partial simulation consumes time: 0.010070085525512695
Partial simulation consumes time: 0.009756326675415039
Partial simulation consumes time: 0.009701013565063477
Partial simulation consumes time: 0.009509563446044922
Partial simulation consumes time: 0.00982666015625
Partial simulation consumes time: 0.009541034698486328
Partial simulation consumes time: 0.009708166122436523
Partial simulation consumes time: 0.010980606079101562
Partial simulation consumes time: 0.010242462158203125
Partial simulation consumes time: 0.010632514953613281
Partial simulation consumes time: 0.0096588134765625
Partial simulation consumes time: 0.009771347045898438
Partial simulation consumes time: 0.010682821273803711
Partial simulation consumes time: 0.009998321533203125
Partial simulation consumes time: 0.009424209594726562
Partial simulation consumes time: 0.01003718376159668
Partial simulation consumes time: 0.009892940521240234
Partial simulation consumes time: 0.00948786735534668
Partial simulation consumes time: 0.00993800163269043
Partial simulation consumes time: 0.00960993766784668
Partial simulation consumes time: 0.009760141372680664
Partial simulation consumes time: 0.009725570678710938
Partial simulation consumes time: 0.010047435760498047
Partial simulation consumes time: 0.00968027114868164
Partial simulation consumes time: 0.009685516357421875
Partial simulation consumes time: 0.009838581085205078
Partial simulation consumes time: 0.00968790054321289
Partial simulation consumes time: 0.00974726676940918
Partial simulation consumes time: 0.009590387344360352
Partial simulation consumes time: 0.01001739501953125
Partial simulation consumes time: 0.010355949401855469
Partial simulation consumes time: 0.01177072525024414
Partial simulation consumes time: 0.010107755661010742
Partial simulation consumes time: 0.010885000228881836
Partial simulation consumes time: 0.00974583625793457
Partial simulation consumes time: 0.009717226028442383
Partial simulation consumes time: 0.009438514709472656
Partial simulation consumes time: 0.010084390640258789
Partial simulation consumes time: 0.009829282760620117
Partial simulation consumes time: 0.01005411148071289
Partial simulation consumes time: 0.009593963623046875
Partial simulation consumes time: 0.009832620620727539
Partial simulation consumes time: 0.010652542114257812
Partial simulation consumes time: 0.009711503982543945
Partial simulation consumes time: 0.009382963180541992
Partial simulation consumes time: 0.00941324234008789
Partial simulation consumes time: 0.009287834167480469
Partial simulation consumes time: 0.014674663543701172
Partial simulation consumes time: 0.009932518005371094
Partial simulation consumes time: 0.009712934494018555
Partial simulation consumes time: 0.009677886962890625
Partial simulation consumes time: 0.009585380554199219
Partial simulation consumes time: 0.009845972061157227
Partial simulation consumes time: 0.009688854217529297
Partial simulation consumes time: 0.009237051010131836
Partial simulation consumes time: 0.009276628494262695
Partial simulation consumes time: 0.009567499160766602
Partial simulation consumes time: 0.00968027114868164
Partial simulation consumes time: 0.009857177734375
Partial simulation consumes time: 0.0181124210357666
Partial simulation consumes time: 0.009359359741210938
Partial simulation consumes time: 0.00947117805480957
Partial simulation consumes time: 0.009163618087768555
Partial simulation consumes time: 0.011230230331420898
Partial simulation consumes time: 0.009997129440307617
Partial simulation consumes time: 0.009703874588012695
Partial simulation consumes time: 0.009525537490844727
Partial simulation consumes time: 0.009293556213378906
Partial simulation consumes time: 0.009309530258178711
Partial simulation consumes time: 0.010283231735229492
Partial simulation consumes time: 0.009805917739868164
Partial simulation consumes time: 0.009499788284301758
Partial simulation consumes time: 0.009492158889770508
