============================= test session starts ==============================
platform linux -- Python 3.10.6, pytest-7.2.0, pluggy-1.0.0
rootdir: /root/projects/qcs
collected 12 items / 11 deselected / 1 selected

tst/qdao/engine.py 
::::::::::::::::::Config::::::::::::::::::

NQ::	25
NP::	21
NL::	19
D::	22

::::::::::::::::::Config::::::::::::::::::


:::Reusing existing bench:::::/root/projects/qcs/qdao/benchmarks/qasm/random_25_22_max_operands_2_gen.qasm::::::::

Partial simulation consumes time: 0.12120747566223145
Partial simulation consumes time: 0.12904977798461914
Partial simulation consumes time: 0.12740874290466309
Partial simulation consumes time: 0.13765263557434082
Partial simulation consumes time: 0.135711669921875
Partial simulation consumes time: 0.14564919471740723
Partial simulation consumes time: 0.11916160583496094
Partial simulation consumes time: 0.13036179542541504
Partial simulation consumes time: 0.15073442459106445
Partial simulation consumes time: 0.12988662719726562
Partial simulation consumes time: 0.14594554901123047
Partial simulation consumes time: 0.13904094696044922
Partial simulation consumes time: 0.15073060989379883
Partial simulation consumes time: 0.12748217582702637
Partial simulation consumes time: 0.11646151542663574
Partial simulation consumes time: 0.12543034553527832
Partial simulation consumes time: 0.06364583969116211
Partial simulation consumes time: 0.06287646293640137
Partial simulation consumes time: 0.061511993408203125
Partial simulation consumes time: 0.06608223915100098
Partial simulation consumes time: 0.06057167053222656
Partial simulation consumes time: 0.06009984016418457
Partial simulation consumes time: 0.06279110908508301
Partial simulation consumes time: 0.06881999969482422
Partial simulation consumes time: 0.06400585174560547
Partial simulation consumes time: 0.061247825622558594
Partial simulation consumes time: 0.06331706047058105
Partial simulation consumes time: 0.061383724212646484
Partial simulation consumes time: 0.06321477890014648
Partial simulation consumes time: 0.06393122673034668
Partial simulation consumes time: 0.06107974052429199
Partial simulation consumes time: 0.0638885498046875
Partial simulation consumes time: 0.1645033359527588
Partial simulation consumes time: 0.1552257537841797
Partial simulation consumes time: 0.16256093978881836
Partial simulation consumes time: 0.1629495620727539
Partial simulation consumes time: 0.18755125999450684
Partial simulation consumes time: 0.17424464225769043
Partial simulation consumes time: 0.15817046165466309
Partial simulation consumes time: 0.16274023056030273
Partial simulation consumes time: 0.19183802604675293
Partial simulation consumes time: 0.17200088500976562
Partial simulation consumes time: 0.17766523361206055
Partial simulation consumes time: 0.18559050559997559
Partial simulation consumes time: 0.15690135955810547
Partial simulation consumes time: 0.1509866714477539
Partial simulation consumes time: 0.15306758880615234
Partial simulation consumes time: 0.16100120544433594
Partial simulation consumes time: 0.010689973831176758
Partial simulation consumes time: 0.010518074035644531
Partial simulation consumes time: 0.01096343994140625
Partial simulation consumes time: 0.010610103607177734
Partial simulation consumes time: 0.010653018951416016
Partial simulation consumes time: 0.010803461074829102
Partial simulation consumes time: 0.010770082473754883
Partial simulation consumes time: 0.010469436645507812
Partial simulation consumes time: 0.010672330856323242
Partial simulation consumes time: 0.010988235473632812
Partial simulation consumes time: 0.01068735122680664
Partial simulation consumes time: 0.010646581649780273
Partial simulation consumes time: 0.01065373420715332
Partial simulation consumes time: 0.01088714599609375
Partial simulation consumes time: 0.010721445083618164
Partial simulation consumes time: 0.011768341064453125
Partial simulation consumes time: 0.0322723388671875
Partial simulation consumes time: 0.039543867111206055
Partial simulation consumes time: 0.027558088302612305
Partial simulation consumes time: 0.03057861328125
Partial simulation consumes time: 0.0324397087097168
Partial simulation consumes time: 0.03623652458190918
Partial simulation consumes time: 0.03183245658874512
Partial simulation consumes time: 0.03154420852661133
Partial simulation consumes time: 0.030755043029785156
Partial simulation consumes time: 0.028697490692138672
Partial simulation consumes time: 0.03152871131896973
Partial simulation consumes time: 0.0311429500579834
Partial simulation consumes time: 0.03243064880371094
Partial simulation consumes time: 0.03093433380126953
Partial simulation consumes time: 0.03238344192504883
Partial simulation consumes time: 0.03059983253479004
Partial simulation consumes time: 0.15184783935546875
Partial simulation consumes time: 0.21451306343078613
Partial simulation consumes time: 0.15102481842041016
Partial simulation consumes time: 0.15229320526123047
Partial simulation consumes time: 0.16580986976623535
Partial simulation consumes time: 0.13593196868896484
Partial simulation consumes time: 0.14125418663024902
Partial simulation consumes time: 0.1266031265258789
Partial simulation consumes time: 0.12315893173217773
Partial simulation consumes time: 0.12790393829345703
Partial simulation consumes time: 0.13088750839233398
Partial simulation consumes time: 0.1428687572479248
Partial simulation consumes time: 0.1270449161529541
Partial simulation consumes time: 0.13322210311889648
Partial simulation consumes time: 0.12808489799499512
Partial simulation consumes time: 0.13740062713623047
Partial simulation consumes time: 0.14367103576660156
Partial simulation consumes time: 0.15679335594177246
Partial simulation consumes time: 0.16260409355163574
Partial simulation consumes time: 0.16741371154785156
Partial simulation consumes time: 0.13961434364318848
Partial simulation consumes time: 0.15173625946044922
Partial simulation consumes time: 0.16242551803588867
Partial simulation consumes time: 0.16516900062561035
Partial simulation consumes time: 0.15981674194335938
Partial simulation consumes time: 0.1752481460571289
Partial simulation consumes time: 0.16623377799987793
Partial simulation consumes time: 0.15018200874328613
Partial simulation consumes time: 0.15377521514892578
Partial simulation consumes time: 0.16299819946289062
Partial simulation consumes time: 0.16436100006103516
Partial simulation consumes time: 0.1665630340576172
Partial simulation consumes time: 0.1924138069152832
Partial simulation consumes time: 0.19002485275268555
Partial simulation consumes time: 0.18887543678283691
Partial simulation consumes time: 0.18498539924621582
Partial simulation consumes time: 0.16722655296325684
Partial simulation consumes time: 0.22014808654785156
Partial simulation consumes time: 0.18787240982055664
Partial simulation consumes time: 0.16562676429748535
Partial simulation consumes time: 0.18485307693481445
Partial simulation consumes time: 0.1987156867980957
Partial simulation consumes time: 0.18184232711791992
Partial simulation consumes time: 0.18121075630187988
Partial simulation consumes time: 0.18981242179870605
Partial simulation consumes time: 0.20357632637023926
Partial simulation consumes time: 0.22450041770935059
Partial simulation consumes time: 0.16581320762634277
Partial simulation consumes time: 0.07249927520751953
Partial simulation consumes time: 0.06974458694458008
Partial simulation consumes time: 0.06991410255432129
Partial simulation consumes time: 0.06999492645263672
Partial simulation consumes time: 0.06983470916748047
Partial simulation consumes time: 0.07210969924926758
Partial simulation consumes time: 0.06983494758605957
Partial simulation consumes time: 0.06980419158935547
Partial simulation consumes time: 0.06902241706848145
Partial simulation consumes time: 0.07744002342224121
Partial simulation consumes time: 0.0824134349822998
Partial simulation consumes time: 0.07875251770019531
Partial simulation consumes time: 0.06956744194030762
Partial simulation consumes time: 0.06999659538269043
Partial simulation consumes time: 0.0704793930053711
Partial simulation consumes time: 0.07995486259460449
Partial simulation consumes time: 0.06029009819030762
Partial simulation consumes time: 0.061467885971069336
Partial simulation consumes time: 0.06202554702758789
Partial simulation consumes time: 0.08213472366333008
Partial simulation consumes time: 0.06180739402770996
Partial simulation consumes time: 0.06195235252380371
Partial simulation consumes time: 0.06256294250488281
Partial simulation consumes time: 0.06113457679748535
Partial simulation consumes time: 0.06055784225463867
Partial simulation consumes time: 0.06188464164733887
Partial simulation consumes time: 0.06123805046081543
Partial simulation consumes time: 0.06081819534301758
Partial simulation consumes time: 0.0665426254272461
Partial simulation consumes time: 0.06110739707946777
Partial simulation consumes time: 0.06748580932617188
Partial simulation consumes time: 0.062238454818725586
Partial simulation consumes time: 0.16304302215576172
Partial simulation consumes time: 0.17224478721618652
Partial simulation consumes time: 0.17175698280334473
Partial simulation consumes time: 0.17430734634399414
Partial simulation consumes time: 0.1604478359222412
Partial simulation consumes time: 0.15969634056091309
Partial simulation consumes time: 0.15582990646362305
Partial simulation consumes time: 0.16408157348632812
Partial simulation consumes time: 0.16442012786865234
Partial simulation consumes time: 0.1690995693206787
Partial simulation consumes time: 0.16744208335876465
Partial simulation consumes time: 0.16001582145690918
Partial simulation consumes time: 0.16117048263549805
Partial simulation consumes time: 0.16839003562927246
Partial simulation consumes time: 0.16744256019592285
Partial simulation consumes time: 0.16917657852172852
Partial simulation consumes time: 0.036058664321899414
Partial simulation consumes time: 0.03707313537597656
Partial simulation consumes time: 0.041433095932006836
Partial simulation consumes time: 0.037238121032714844
Partial simulation consumes time: 0.038301706314086914
Partial simulation consumes time: 0.03992199897766113
Partial simulation consumes time: 0.03894662857055664
Partial simulation consumes time: 0.037876129150390625
Partial simulation consumes time: 0.048677921295166016
Partial simulation consumes time: 0.04594731330871582
Partial simulation consumes time: 0.045041561126708984
Partial simulation consumes time: 0.039307594299316406
Partial simulation consumes time: 0.04189777374267578
Partial simulation consumes time: 0.04963994026184082
Partial simulation consumes time: 0.04727029800415039
Partial simulation consumes time: 0.0415196418762207
Partial simulation consumes time: 0.023075580596923828
Partial simulation consumes time: 0.022154808044433594
Partial simulation consumes time: 0.024073123931884766
Partial simulation consumes time: 0.022353172302246094
Partial simulation consumes time: 0.022333860397338867
Partial simulation consumes time: 0.018404006958007812
Partial simulation consumes time: 0.02204155921936035
Partial simulation consumes time: 0.018396854400634766
Partial simulation consumes time: 0.02149033546447754
Partial simulation consumes time: 0.019052982330322266
Partial simulation consumes time: 0.018715381622314453
Partial simulation consumes time: 0.018756628036499023
Partial simulation consumes time: 0.018424034118652344
Partial simulation consumes time: 0.0217132568359375
Partial simulation consumes time: 0.018410682678222656
Partial simulation consumes time: 0.02315831184387207
Partial simulation consumes time: 0.06361627578735352
Partial simulation consumes time: 0.07351040840148926
Partial simulation consumes time: 0.06337499618530273
Partial simulation consumes time: 0.06454229354858398
Partial simulation consumes time: 0.0637216567993164
Partial simulation consumes time: 0.06639742851257324
Partial simulation consumes time: 0.06498312950134277
Partial simulation consumes time: 0.06379103660583496
Partial simulation consumes time: 0.07032203674316406
Partial simulation consumes time: 0.07254910469055176
Partial simulation consumes time: 0.07398104667663574
Partial simulation consumes time: 0.07488775253295898
Partial simulation consumes time: 0.06825709342956543
Partial simulation consumes time: 0.07536578178405762
Partial simulation consumes time: 0.0714716911315918
Partial simulation consumes time: 0.07737255096435547
Partial simulation consumes time: 0.018845319747924805
