============================= test session starts ==============================
platform linux -- Python 3.10.6, pytest-7.2.0, pluggy-1.0.0
rootdir: /root/projects/qcs
collected 12 items / 11 deselected / 1 selected

tst/qdao/engine.py 
::::::::::::::::::Config::::::::::::::::::

NQ::	24
NP::	16
NL::	10
D::	21

::::::::::::::::::Config::::::::::::::::::


:::Reusing existing bench:::::/root/projects/qcs/qdao/benchmarks/qasm/random_24_21_max_operands_2_gen.qasm::::::::

Partial simulation consumes time: 0.009896993637084961
Partial simulation consumes time: 0.009092569351196289
Partial simulation consumes time: 0.009064674377441406
Partial simulation consumes time: 0.009078502655029297
Partial simulation consumes time: 0.010047674179077148
Partial simulation consumes time: 0.009064912796020508
Partial simulation consumes time: 0.00913548469543457
Partial simulation consumes time: 0.009005546569824219
Partial simulation consumes time: 0.00913238525390625
Partial simulation consumes time: 0.010106325149536133
Partial simulation consumes time: 0.00982975959777832
Partial simulation consumes time: 0.009098291397094727
Partial simulation consumes time: 0.00897979736328125
Partial simulation consumes time: 0.008968114852905273
Partial simulation consumes time: 0.009715080261230469
Partial simulation consumes time: 0.009053707122802734
Partial simulation consumes time: 0.009300470352172852
Partial simulation consumes time: 0.00905156135559082
Partial simulation consumes time: 0.008981943130493164
Partial simulation consumes time: 0.00904989242553711
Partial simulation consumes time: 0.00904393196105957
Partial simulation consumes time: 0.009420156478881836
Partial simulation consumes time: 0.009643316268920898
Partial simulation consumes time: 0.009044647216796875
Partial simulation consumes time: 0.009023427963256836
Partial simulation consumes time: 0.009129762649536133
Partial simulation consumes time: 0.009263038635253906
Partial simulation consumes time: 0.009135723114013672
Partial simulation consumes time: 0.009119749069213867
Partial simulation consumes time: 0.008977413177490234
Partial simulation consumes time: 0.009538650512695312
Partial simulation consumes time: 0.009682893753051758
Partial simulation consumes time: 0.01053762435913086
Partial simulation consumes time: 0.009693622589111328
Partial simulation consumes time: 0.009732723236083984
Partial simulation consumes time: 0.011114835739135742
Partial simulation consumes time: 0.00986790657043457
Partial simulation consumes time: 0.009039163589477539
Partial simulation consumes time: 0.008974552154541016
Partial simulation consumes time: 0.009164571762084961
Partial simulation consumes time: 0.009037256240844727
Partial simulation consumes time: 0.008948326110839844
Partial simulation consumes time: 0.00887608528137207
Partial simulation consumes time: 0.00990438461303711
Partial simulation consumes time: 0.00957632064819336
Partial simulation consumes time: 0.009373903274536133
Partial simulation consumes time: 0.009058713912963867
Partial simulation consumes time: 0.00889277458190918
Partial simulation consumes time: 0.009002447128295898
Partial simulation consumes time: 0.009578943252563477
Partial simulation consumes time: 0.008994340896606445
Partial simulation consumes time: 0.009047985076904297
Partial simulation consumes time: 0.009091615676879883
Partial simulation consumes time: 0.009063482284545898
Partial simulation consumes time: 0.009070158004760742
Partial simulation consumes time: 0.00921487808227539
Partial simulation consumes time: 0.009020328521728516
Partial simulation consumes time: 0.009195089340209961
Partial simulation consumes time: 0.008831501007080078
Partial simulation consumes time: 0.00914454460144043
Partial simulation consumes time: 0.009006738662719727
Partial simulation consumes time: 0.008774757385253906
Partial simulation consumes time: 0.008798360824584961
Partial simulation consumes time: 0.010406970977783203
Partial simulation consumes time: 0.008989810943603516
Partial simulation consumes time: 0.008944034576416016
Partial simulation consumes time: 0.009040355682373047
Partial simulation consumes time: 0.010657787322998047
Partial simulation consumes time: 0.009609460830688477
Partial simulation consumes time: 0.00911092758178711
Partial simulation consumes time: 0.008779764175415039
Partial simulation consumes time: 0.008831262588500977
Partial simulation consumes time: 0.00883936882019043
Partial simulation consumes time: 0.009073734283447266
Partial simulation consumes time: 0.009546995162963867
Partial simulation consumes time: 0.009584426879882812
Partial simulation consumes time: 0.008976936340332031
Partial simulation consumes time: 0.008954524993896484
Partial simulation consumes time: 0.008862733840942383
Partial simulation consumes time: 0.008968830108642578
Partial simulation consumes time: 0.008902311325073242
Partial simulation consumes time: 0.009928703308105469
Partial simulation consumes time: 0.008844852447509766
Partial simulation consumes time: 0.008803367614746094
Partial simulation consumes time: 0.009467124938964844
Partial simulation consumes time: 0.008819103240966797
Partial simulation consumes time: 0.008983612060546875
Partial simulation consumes time: 0.008920669555664062
Partial simulation consumes time: 0.008858680725097656
Partial simulation consumes time: 0.008785486221313477
Partial simulation consumes time: 0.008914947509765625
Partial simulation consumes time: 0.008868694305419922
Partial simulation consumes time: 0.008814573287963867
Partial simulation consumes time: 0.008805513381958008
Partial simulation consumes time: 0.008890390396118164
Partial simulation consumes time: 0.008943557739257812
Partial simulation consumes time: 0.00896453857421875
Partial simulation consumes time: 0.009233951568603516
Partial simulation consumes time: 0.008853673934936523
Partial simulation consumes time: 0.008936405181884766
Partial simulation consumes time: 0.00893855094909668
Partial simulation consumes time: 0.008898496627807617
Partial simulation consumes time: 0.009008646011352539
Partial simulation consumes time: 0.008881807327270508
Partial simulation consumes time: 0.008849143981933594
Partial simulation consumes time: 0.00884556770324707
Partial simulation consumes time: 0.008944272994995117
Partial simulation consumes time: 0.008882999420166016
Partial simulation consumes time: 0.008927345275878906
Partial simulation consumes time: 0.008798837661743164
Partial simulation consumes time: 0.009044647216796875
Partial simulation consumes time: 0.008825063705444336
Partial simulation consumes time: 0.008804798126220703
Partial simulation consumes time: 0.008899927139282227
Partial simulation consumes time: 0.008924007415771484
Partial simulation consumes time: 0.008715152740478516
Partial simulation consumes time: 0.009326457977294922
Partial simulation consumes time: 0.009217262268066406
Partial simulation consumes time: 0.008921384811401367
Partial simulation consumes time: 0.008682727813720703
Partial simulation consumes time: 0.00896596908569336
Partial simulation consumes time: 0.008963346481323242
Partial simulation consumes time: 0.009065389633178711
Partial simulation consumes time: 0.008970022201538086
Partial simulation consumes time: 0.009675025939941406
Partial simulation consumes time: 0.00895833969116211
Partial simulation consumes time: 0.008923768997192383
Partial simulation consumes time: 0.008731842041015625
Partial simulation consumes time: 0.010439157485961914
Partial simulation consumes time: 0.009869098663330078
Partial simulation consumes time: 0.009630680084228516
Partial simulation consumes time: 0.008902311325073242
Partial simulation consumes time: 0.008719444274902344
Partial simulation consumes time: 0.008951902389526367
Partial simulation consumes time: 0.008733749389648438
Partial simulation consumes time: 0.00884699821472168
Partial simulation consumes time: 0.008930444717407227
Partial simulation consumes time: 0.008976936340332031
Partial simulation consumes time: 0.008915901184082031
Partial simulation consumes time: 0.008769750595092773
Partial simulation consumes time: 0.008864641189575195
Partial simulation consumes time: 0.008732795715332031
Partial simulation consumes time: 0.008955001831054688
Partial simulation consumes time: 0.008929252624511719
Partial simulation consumes time: 0.011319875717163086
Partial simulation consumes time: 0.008996725082397461
Partial simulation consumes time: 0.009279727935791016
Partial simulation consumes time: 0.008870840072631836
Partial simulation consumes time: 0.008796215057373047
Partial simulation consumes time: 0.008867263793945312
Partial simulation consumes time: 0.008907079696655273
Partial simulation consumes time: 0.008833885192871094
Partial simulation consumes time: 0.00891876220703125
Partial simulation consumes time: 0.010789871215820312
Partial simulation consumes time: 0.010935068130493164
Partial simulation consumes time: 0.010365009307861328
Partial simulation consumes time: 0.009209871292114258
Partial simulation consumes time: 0.009406566619873047
Partial simulation consumes time: 0.009504318237304688
Partial simulation consumes time: 0.008853673934936523
Partial simulation consumes time: 0.008777141571044922
Partial simulation consumes time: 0.008944511413574219
Partial simulation consumes time: 0.009333610534667969
Partial simulation consumes time: 0.008965492248535156
Partial simulation consumes time: 0.00882101058959961
Partial simulation consumes time: 0.008841753005981445
Partial simulation consumes time: 0.008843660354614258
Partial simulation consumes time: 0.00894618034362793
Partial simulation consumes time: 0.008926868438720703
Partial simulation consumes time: 0.008941173553466797
Partial simulation consumes time: 0.008938312530517578
Partial simulation consumes time: 0.008933782577514648
Partial simulation consumes time: 0.008848190307617188
Partial simulation consumes time: 0.009919166564941406
Partial simulation consumes time: 0.00908660888671875
Partial simulation consumes time: 0.00932455062866211
Partial simulation consumes time: 0.008939743041992188
Partial simulation consumes time: 0.009045600891113281
Partial simulation consumes time: 0.009188413619995117
Partial simulation consumes time: 0.008913040161132812
Partial simulation consumes time: 0.008899211883544922
Partial simulation consumes time: 0.008938312530517578
Partial simulation consumes time: 0.008947134017944336
Partial simulation consumes time: 0.008982658386230469
Partial simulation consumes time: 0.008804798126220703
Partial simulation consumes time: 0.008838415145874023
Partial simulation consumes time: 0.008919239044189453
Partial simulation consumes time: 0.009030580520629883
Partial simulation consumes time: 0.009119272232055664
Partial simulation consumes time: 0.00897359848022461
Partial simulation consumes time: 0.008872509002685547
Partial simulation consumes time: 0.00891256332397461
Partial simulation consumes time: 0.008899688720703125
Partial simulation consumes time: 0.008752822875976562
Partial simulation consumes time: 0.008776187896728516
Partial simulation consumes time: 0.008831501007080078
Partial simulation consumes time: 0.009255409240722656
Partial simulation consumes time: 0.009117364883422852
Partial simulation consumes time: 0.008889198303222656
Partial simulation consumes time: 0.009110689163208008
Partial simulation consumes time: 0.008959770202636719
Partial simulation consumes time: 0.008967161178588867
Partial simulation consumes time: 0.009023189544677734
Partial simulation consumes time: 0.008903980255126953
Partial simulation consumes time: 0.009483575820922852
Partial simulation consumes time: 0.008830785751342773
Partial simulation consumes time: 0.0089263916015625
Partial simulation consumes time: 0.009043216705322266
Partial simulation consumes time: 0.009186506271362305
Partial simulation consumes time: 0.008869409561157227
Partial simulation consumes time: 0.008822441101074219
Partial simulation consumes time: 0.008941173553466797
Partial simulation consumes time: 0.011921167373657227
Partial simulation consumes time: 0.008977413177490234
Partial simulation consumes time: 0.00890803337097168
Partial simulation consumes time: 0.008869171142578125
Partial simulation consumes time: 0.009082794189453125
Partial simulation consumes time: 0.009676218032836914
Partial simulation consumes time: 0.009417057037353516
Partial simulation consumes time: 0.00948476791381836
Partial simulation consumes time: 0.009495735168457031
Partial simulation consumes time: 0.009995222091674805
Partial simulation consumes time: 0.009221076965332031
Partial simulation consumes time: 0.009304285049438477
Partial simulation consumes time: 0.010047435760498047
