22	12	2	8936.219202518463	3.109100818634033	1024	2874.213389594919
22	12	4	2101.9953541755676	3.134629726409912	1024	670.5721369467713
22	12	6	734.6308746337891	3.1365694999694824	1024	234.21476062970603
22	12	8	409.0692172050476	3.2588953971862793	1024	125.52388688456732
22	12	10	343.62565445899963	3.439481019973755	1024	99.90625110692476
22	14	4	1444.6519935131073	3.349729537963867	256	431.27421994530306
22	14	6	496.9044830799103	3.048586845397949	256	162.99502303174393
22	14	8	189.23286771774292	3.201017379760742	256	59.116476191043674
22	14	10	89.85628509521484	3.222038745880127	256	27.888021275383466
22	14	12	84.26586937904358	2.9583380222320557	256	28.484192389707136
22	16	6	311.046569108963	3.505380630493164	64	88.73403544344986
22	16	8	110.00428485870361	3.4011287689208984	64	32.343463694732584
22	16	10	40.34935021400452	3.228817939758301	64	12.496632193831573
22	16	12	23.619977712631226	3.178584098815918	64	7.430974603261279
22	16	14	20.851927995681763	3.194681406021118	64	6.527075894448025
22	18	8	61.43822193145752	2.9654223918914795	16	20.718202607308655
22	18	10	23.38499879837036	3.5417561531066895	16	6.602656362397496
22	18	12	9.83765459060669	3.2016680240631104	16	3.0726654096142396
22	18	14	7.072848320007324	3.6261470317840576	16	1.9505133845958518
22	18	16	8.361454010009766	3.2671892642974854	16	2.559219357562273
22	20	10	14.074480772018433	3.051877975463867	4	4.611744271944292
22	20	12	10.909106731414795	3.427105188369751	4	3.1831840961392195
22	20	14	8.763803720474243	3.482232093811035	4	2.516720162349355
22	20	16	4.788229942321777	3.5088448524475098	4	1.3646171727945917
22	20	18	4.699043035507202	3.010592222213745	4	1.5608367685384863
23	13	3	10738.72005724907	7.350118637084961	1024	1461.026765345929
23	13	5	2615.937250852585	6.347445964813232	1024	412.1243828390048
23	13	7	976.8150718212128	6.3824052810668945	1024	153.04811098707393
23	13	9	498.2754442691803	6.795014142990112	1024	73.32956691241215
23	13	11	427.7880027294159	6.396330118179321	1024	66.88022582098738
23	15	5	1691.733294248581	6.451813697814941	256	262.2104997888464
23	15	7	561.6102681159973	6.441359996795654	256	87.18815101087011
23	15	9	225.00165629386902	6.384427309036255	256	35.242261428117594
23	15	11	125.32904052734375	6.375097274780273	256	19.659157362687207
23	15	13	114.14660215377808	6.242067813873291	256	18.28666486129514
23	17	7	393.1144530773163	6.2664361000061035	64	62.73333786598947
23	17	9	114.49042844772339	6.761751174926758	64	16.93206766795342
23	17	11	51.07570791244507	6.790553092956543	64	7.521582883347604
23	17	13	33.39418077468872	7.117856979370117	64	4.69160603696815
23	17	15	36.48824667930603	6.339534044265747	64	5.7556669661409074
23	19	9	81.81149625778198	6.377864599227905	16	12.827411900165764
23	19	11	28.368329524993896	6.332182168960571	16	4.480024226727287
23	19	13	16.965800046920776	7.2118306159973145	16	2.352495635336632
23	19	15	12.700249671936035	6.461373805999756	16	1.9655649175014647
23	19	17	17.50857186317444	6.623016357421875	16	2.6435948393142663
23	21	11	22.99482488632202	7.636536359786987	4	3.011158960416897
23	21	13	11.905961036682129	6.284943342208862	4	1.8943625086837685
23	21	15	9.05607795715332	6.421734809875488	4	1.4102229732729978
23	21	17	9.73398208618164	6.475633859634399	4	1.5031705462623548
23	21	19	10.55093240737915	6.586012125015259	4	1.6020214064447544
24	14	4	10020.05737400055	16.107097864151	1024	622.0895569463098
24	14	6	2420.8092188835144	17.617237329483032	1024	137.41139848483562
24	14	8	949.412867307663	16.014729022979736	1024	59.283729743122
24	14	10	478.5738890171051	15.874769926071167	1024	30.14682362300837
24	14	12	483.59813833236694	16.022454738616943	1024	30.182524851626518
24	16	6	1740.0935521125793	15.459971904754639	256	112.55476807027199
24	16	8	549.9674224853516	15.545140981674194	256	35.378734945774724
24	16	10	209.45663404464722	17.480570077896118	256	11.98225418915265
24	16	12	129.19720339775085	15.79588770866394	256	8.179166994640449
24	16	14	139.40916919708252	15.784416198730469	256	8.83207636201934
24	18	8	346.87684392929077	15.76486611366272	64	22.00315825255679
24	18	10	121.28230929374695	16.059059381484985	64	7.552267316078131
24	18	12	62.927525758743286	15.65272068977356	64	4.020229262754041
24	18	14	42.29853367805481	14.038722515106201	64	3.012990222759939
24	18	16	52.44443416595459	16.606751918792725	64	3.1580187638382684
24	20	10	83.52546048164368	15.905685424804688	16	5.251295888914471
24	20	12	40.229573249816895	15.753785371780396	16	2.5536448733064336
24	20	14	24.91374397277832	15.734256505966187	16	1.583407767842822
24	20	16	22.355676889419556	15.44491982460022	16	1.4474453181564648
24	20	18	27.519967794418335	15.933843851089478	16	1.727139292414784
24	22	12	30.79677653312683	14.033581733703613	4	2.1945058016916703
24	22	14	20.351140022277832	16.104313611984253	4	1.2637073837864932
24	22	16	18.836615324020386	15.418514966964722	4	1.2216880396315204
24	22	18	20.864535570144653	14.810577869415283	4	1.4087590473583849
24	22	20	21.698665142059326	16.09427046775818	4	1.3482229707477882
25	15	5	10445.655021190643	28.439945936203003	1024	367.2881462089458
25	15	7	2676.852022409439	27.46442985534668	1024	97.46614207934554
25	15	9	952.0105447769165	27.641679763793945	1024	34.44112488503299
25	15	11	542.2135105133057	29.412173986434937	1024	18.435002824455534
25	15	13	517.6113255023956	27.975913286209106	1024	18.502034954388968
25	17	7	1753.3245675563812	26.843898057937622	256	65.3155724169475
25	17	9	536.6133732795715	27.34384298324585	256	19.624650917150376
25	17	11	243.1944944858551	26.73770546913147	256	9.095563370859246
25	17	13	140.2689073085785	27.34338617324829	256	5.129902581188432
25	17	15	169.19903111457825	26.832786560058594	256	6.305682443225486
25	19	9	392.17496395111084	29.39270830154419	64	13.34259367757912
25	19	11	137.22058057785034	29.503278970718384	64	4.651028135348615
25	19	13	70.46108031272888	29.350175619125366	64	2.400703874044779
25	19	15	55.93638062477112	26.916183948516846	64	2.0781690573879943
25	19	17	73.38963985443115	27.096414804458618	64	2.708463107907366
25	21	11	102.06692934036255	29.693839073181152	16	3.43730997830278
25	21	13	53.737823486328125	27.86698007583618	16	1.9283691070969289
25	21	15	43.998828172683716	27.349956274032593	16	1.6087348634797778
25	21	17	42.45535230636597	29.254612922668457	16	1.4512361663643372
25	21	19	49.626479387283325	29.31397247314453	16	1.6929291801971817
25	23	13	46.7797737121582	27.63613533973694	4	1.6927031633433696
25	23	15	37.40415811538696	26.98755121231079	4	1.3859782171835018
25	23	17	35.83037090301514	27.197187423706055	4	1.3174292747559657
25	23	19	36.85278391838074	29.306606769561768	4	1.2574906473531604
25	23	21	38.20171642303467	27.073458433151245	4	1.411039395552692
