Fid of qvm & frp	0.4356677273436504	0.43626839227196046
Fid of qvm & frp	1.2609094216949905	0.8013716343021374
Fid of qvm & frp	0.609435972043083	0.8196883579566415
Fid of qvm & frp	0.5613253017588141	0.3618985241521252
Fid of qvm & frp	0.860123686648291	0.7453318634067913
Fid of qvm & frp	0.5341164585888422	0.4367101652222362
Fid of qvm & frp	0.6022629651216881	0.6564552263351334
Fid of qvm & frp	0.853819878877091	0.6840346356757722
Fid of qvm & frp	0.5919284931633462	0.5951781960386782
Fid of qvm & frp	0.7055727591350538	0.5743480178714558
Fid of qvm & frp	0.2712277145007885	0.23958408804788747
Fid of qvm & frp	0.634042720957783	0.4666669973949696
Fid of qvm & frp	0.2914265469348839	0.2664966259939088
Fid of qvm & frp	0.2693728918630127	0.33651659927639965
Fid of qvm & frp	0.5238922028387729	0.5894547199371759
Fid of qvm & frp	0.1503350490933808	0.16123947463858268
Fid of qvm & frp	0.6706661321310453	0.4991197893368032
Fid of qvm & frp	0.6406325988939457	0.8016887423513354
Fid of qvm & frp	0.7028282273204474	0.597777976970497
Fid of qvm & frp	0.6172957617768987	0.6707058711677955
Fid of qvm & frp	0.24602029505832385	0.32756956517209745
Fid of qvm & frp	0.2960050701582693	0.23684633827046558
Fid of qvm & frp	0.6607174284705574	0.6254923731697963
Fid of qvm & frp	0.5979282589563251	0.7529840491710007
Fid of qvm & frp	1.0468735882139248	0.8164395062242503
Fid of qvm & frp	0.2598378253202015	0.3767946567727378
Fid of qvm & frp	0.16789298670743746	0.15968950209717586
Fid of qvm & frp	0.8498987614204683	0.7622319536428499
Fid of qvm & frp	0.25615238238537613	0.21315768474901237
Fid of qvm & frp	1.1057961401222904	0.6445825605345372
Fid of qvm & frp	0.20899211410906093	0.18810135497483482
Fid of qvm & frp	0.35687619483631794	0.3577648937946152
Fid of qvm & frp	0.7066301685081213	0.4395146905061718
Fid of qvm & frp	0.677854526359499	0.6501425434535152
Fid of qvm & frp	0.4190782825160983	0.47745129076365733
Fid of qvm & frp	0.4770790156686242	0.4534274829102388
Fid of qvm & frp	1.3416913917778017	0.9303159578865532
Fid of qvm & frp	0.6517549599530686	0.5986876909201725
Fid of qvm & frp	0.4067671622224758	0.37551126514978916
Fid of qvm & frp	0.5342366864377914	0.6338493921096393
Fid of qvm & frp	0.484905925652815	0.5942827315836946
Fid of qvm & frp	0.7144579884888257	0.5734083900961728
Fid of qvm & frp	0.9793850018384138	0.7685938075057519
Fid of qvm & frp	0.4190172852804163	0.27647411754239914
Fid of qvm & frp	0.7502499432116926	0.6205940206361158
Fid of qvm & frp	0.6174693056812827	0.5283073207466557
Fid of qvm & frp	0.6509827103116134	0.5889113727080626
Fid of qvm & frp	0.34177592899197173	0.2864626019312849
Fid of qvm & frp	0.6321681301675186	0.44555943559155886
Fid of qvm & frp	0.5760140291593828	0.5168386061550592
