adder_n10	1.6289251140183336
adder_n4	0.20954618272742642
basis_change_n3	0.10521154163402195
basis_trotter_n4	1.5651809671840797
cat_state_n4	0.09194606102784894
deutsch_n2	0.027418015064856825
dnn_n2	0.03338265965271653
dnn_n8	0.9345274636058242
error_correctiond3_n5	0.44154476314883917
fredkin_n3	0.17571425227702683
grover_n2	0.07470970157152522
hhl_n7	2.3821636137616835
hs4_n4	0.10690071958222644
ising_n10	0.38545754102033947
iswap_n2	0.05970707176007872
linearsolver_n3	0.035691909056471766
lpn_n5	0.12209342123242523
pea_n5	0.5159529837059559
qaoa_n6	0.03540171312509244
qec_en_n5	0.18785625066200728
qft_n4	0.002972230490759998
qpe_n9	0.18819642987489799
qrng_n4	0.0006053213227583693
quantumwalks_n2	0.03311254821460504
shor_n5	0.010415927178163632
simon_n6	0.27830667246059737
teleportation_n3	0.004141447957698288
toffoli_n3	0.1610968346800754
variational_n4	0.1724100770704667
wstate_n3	0.10719618611168036
