============================= test session starts ==============================
platform linux -- Python 3.10.6, pytest-7.2.0, pluggy-1.0.0
rootdir: /root/projects/qcs
collected 10 items / 9 deselected / 1 selected

tst/qdao/engine.py 
::::::::::::::::::Config::::::::::::::::::

NQ::	28
NP::	22
NL::	12
D::	25

::::::::::::::::::Config::::::::::::::::::


:::Reusing existing bench:::::/root/projects/qcs/qdao/benchmarks/qasm/random_28_25_max_operands_2_gen.qasm::::::::

Partial simulation consumes time: 0.4016134738922119
Partial simulation consumes time: 0.40710926055908203
Partial simulation consumes time: 0.39429473876953125
Partial simulation consumes time: 0.39915919303894043
Partial simulation consumes time: 0.3906431198120117
Partial simulation consumes time: 0.3930647373199463
Partial simulation consumes time: 0.3682551383972168
Partial simulation consumes time: 0.40947675704956055
Partial simulation consumes time: 0.4033784866333008
Partial simulation consumes time: 0.3822975158691406
Partial simulation consumes time: 0.3735806941986084
Partial simulation consumes time: 0.3794410228729248
Partial simulation consumes time: 0.37345004081726074
Partial simulation consumes time: 0.3507564067840576
Partial simulation consumes time: 0.3466660976409912
Partial simulation consumes time: 0.3592956066131592
Partial simulation consumes time: 0.4039595127105713
Partial simulation consumes time: 0.4035935401916504
Partial simulation consumes time: 0.39409589767456055
Partial simulation consumes time: 0.39955973625183105
Partial simulation consumes time: 0.377669095993042
Partial simulation consumes time: 0.3628826141357422
Partial simulation consumes time: 0.37314319610595703
Partial simulation consumes time: 0.3794846534729004
Partial simulation consumes time: 0.4121828079223633
Partial simulation consumes time: 0.3915855884552002
Partial simulation consumes time: 0.39557862281799316
Partial simulation consumes time: 0.3716259002685547
Partial simulation consumes time: 0.39672183990478516
Partial simulation consumes time: 0.3501412868499756
Partial simulation consumes time: 0.361051082611084
Partial simulation consumes time: 0.36136722564697266
Partial simulation consumes time: 0.4041261672973633
Partial simulation consumes time: 0.3852803707122803
Partial simulation consumes time: 0.3708324432373047
Partial simulation consumes time: 0.40725040435791016
Partial simulation consumes time: 0.36370038986206055
Partial simulation consumes time: 0.3839385509490967
Partial simulation consumes time: 0.40934038162231445
Partial simulation consumes time: 0.38361382484436035
Partial simulation consumes time: 0.4020867347717285
Partial simulation consumes time: 0.41039228439331055
Partial simulation consumes time: 0.4087812900543213
Partial simulation consumes time: 0.3615405559539795
Partial simulation consumes time: 0.389279842376709
Partial simulation consumes time: 0.40437936782836914
Partial simulation consumes time: 0.399583101272583
Partial simulation consumes time: 0.4007902145385742
Partial simulation consumes time: 0.3473687171936035
Partial simulation consumes time: 0.3892214298248291
Partial simulation consumes time: 0.40189313888549805
Partial simulation consumes time: 0.4170229434967041
Partial simulation consumes time: 0.3991711139678955
Partial simulation consumes time: 0.40697789192199707
Partial simulation consumes time: 0.35440921783447266
Partial simulation consumes time: 0.4048619270324707
Partial simulation consumes time: 0.34374213218688965
Partial simulation consumes time: 0.360872745513916
Partial simulation consumes time: 0.3753659725189209
Partial simulation consumes time: 0.39900708198547363
Partial simulation consumes time: 0.3840827941894531
Partial simulation consumes time: 0.351546049118042
Partial simulation consumes time: 0.3565695285797119
Partial simulation consumes time: 0.40758347511291504
Partial simulation consumes time: 0.43155837059020996
Partial simulation consumes time: 0.36989688873291016
Partial simulation consumes time: 0.41161417961120605
Partial simulation consumes time: 0.4677412509918213
Partial simulation consumes time: 0.4241526126861572
Partial simulation consumes time: 0.4102904796600342
Partial simulation consumes time: 0.390535831451416
Partial simulation consumes time: 0.4477353096008301
Partial simulation consumes time: 0.41112661361694336
Partial simulation consumes time: 0.40709376335144043
Partial simulation consumes time: 0.4018406867980957
Partial simulation consumes time: 0.3967878818511963
Partial simulation consumes time: 0.41561174392700195
Partial simulation consumes time: 0.41027092933654785
Partial simulation consumes time: 0.3868253231048584
Partial simulation consumes time: 0.4145686626434326
Partial simulation consumes time: 0.4073324203491211
Partial simulation consumes time: 0.41021013259887695
Partial simulation consumes time: 0.40568089485168457
Partial simulation consumes time: 0.40352392196655273
Partial simulation consumes time: 0.4331040382385254
Partial simulation consumes time: 0.42215514183044434
Partial simulation consumes time: 0.38852548599243164
Partial simulation consumes time: 0.4080967903137207
Partial simulation consumes time: 0.4275333881378174
Partial simulation consumes time: 0.41260337829589844
Partial simulation consumes time: 0.4818260669708252
Partial simulation consumes time: 0.38785243034362793
Partial simulation consumes time: 0.3844723701477051
Partial simulation consumes time: 0.38733911514282227
Partial simulation consumes time: 0.3969149589538574
Partial simulation consumes time: 0.45973968505859375
Partial simulation consumes time: 0.4405026435852051
Partial simulation consumes time: 0.455517053604126
Partial simulation consumes time: 0.43297457695007324
Partial simulation consumes time: 0.447314977645874
Partial simulation consumes time: 0.44885873794555664
Partial simulation consumes time: 0.49186253547668457
Partial simulation consumes time: 0.47605156898498535
Partial simulation consumes time: 0.47316956520080566
Partial simulation consumes time: 0.4232757091522217
Partial simulation consumes time: 0.4779469966888428
Partial simulation consumes time: 0.4776015281677246
Partial simulation consumes time: 0.4551873207092285
Partial simulation consumes time: 0.44585227966308594
Partial simulation consumes time: 0.4798882007598877
Partial simulation consumes time: 0.41079282760620117
Partial simulation consumes time: 0.41047072410583496
Partial simulation consumes time: 0.4053666591644287
Partial simulation consumes time: 0.4210398197174072
Partial simulation consumes time: 0.4023773670196533
Partial simulation consumes time: 0.40994763374328613
Partial simulation consumes time: 0.39791393280029297
Partial simulation consumes time: 0.41397809982299805
Partial simulation consumes time: 0.42602968215942383
Partial simulation consumes time: 0.4136514663696289
Partial simulation consumes time: 0.42356443405151367
Partial simulation consumes time: 0.4135291576385498
Partial simulation consumes time: 0.4257845878601074
Partial simulation consumes time: 0.43028783798217773
Partial simulation consumes time: 0.4236009120941162
Partial simulation consumes time: 0.41071414947509766
Partial simulation consumes time: 0.4263613224029541
Partial simulation consumes time: 0.421764612197876
Partial simulation consumes time: 0.31144285202026367
Partial simulation consumes time: 0.3113377094268799
Partial simulation consumes time: 0.3129894733428955
Partial simulation consumes time: 0.31536197662353516
Partial simulation consumes time: 0.31107330322265625
Partial simulation consumes time: 0.29281163215637207
Partial simulation consumes time: 0.31615543365478516
Partial simulation consumes time: 0.294025182723999
Partial simulation consumes time: 0.3120119571685791
Partial simulation consumes time: 0.3177199363708496
Partial simulation consumes time: 0.31062889099121094
Partial simulation consumes time: 0.317354679107666
Partial simulation consumes time: 0.3070392608642578
Partial simulation consumes time: 0.3292863368988037
Partial simulation consumes time: 0.3193237781524658
Partial simulation consumes time: 0.32289719581604004
Partial simulation consumes time: 0.2900519371032715
Partial simulation consumes time: 0.30832648277282715
Partial simulation consumes time: 0.32765722274780273
Partial simulation consumes time: 0.3271932601928711
Partial simulation consumes time: 0.31020331382751465
Partial simulation consumes time: 0.3047497272491455
Partial simulation consumes time: 0.29384827613830566
Partial simulation consumes time: 0.2997121810913086
Partial simulation consumes time: 0.2976958751678467
Partial simulation consumes time: 0.29079437255859375
Partial simulation consumes time: 0.3330569267272949
Partial simulation consumes time: 0.29521775245666504
Partial simulation consumes time: 0.3046455383300781
Partial simulation consumes time: 0.3044090270996094
Partial simulation consumes time: 0.29967594146728516
Partial simulation consumes time: 0.29018378257751465
Partial simulation consumes time: 0.2964200973510742
Partial simulation consumes time: 0.2978954315185547
Partial simulation consumes time: 0.30480432510375977
Partial simulation consumes time: 0.29282593727111816
Partial simulation consumes time: 0.3019294738769531
Partial simulation consumes time: 0.30563998222351074
Partial simulation consumes time: 0.31587696075439453
Partial simulation consumes time: 0.33104467391967773
Partial simulation consumes time: 0.3118140697479248
Partial simulation consumes time: 0.3166017532348633
Partial simulation consumes time: 0.3055436611175537
Partial simulation consumes time: 0.31782007217407227
Partial simulation consumes time: 0.2872648239135742
Partial simulation consumes time: 0.28859853744506836
Partial simulation consumes time: 0.3138277530670166
Partial simulation consumes time: 0.31077075004577637
Partial simulation consumes time: 0.3083763122558594
Partial simulation consumes time: 0.30600905418395996
Partial simulation consumes time: 0.3052082061767578
Partial simulation consumes time: 0.29906654357910156
Partial simulation consumes time: 0.30937743186950684
Partial simulation consumes time: 0.3309018611907959
Partial simulation consumes time: 0.31171560287475586
Partial simulation consumes time: 0.3061056137084961
Partial simulation consumes time: 0.3125593662261963
Partial simulation consumes time: 0.310624361038208
Partial simulation consumes time: 0.3083963394165039
Partial simulation consumes time: 0.3113868236541748
Partial simulation consumes time: 0.29422855377197266
Partial simulation consumes time: 0.3085744380950928
Partial simulation consumes time: 0.30933260917663574
Partial simulation consumes time: 0.2950427532196045
Partial simulation consumes time: 0.3286623954772949
Partial simulation consumes time: 0.3073899745941162
Partial simulation consumes time: 0.31270647048950195
Partial simulation consumes time: 0.3761417865753174
Partial simulation consumes time: 0.3280611038208008
Partial simulation consumes time: 0.3116488456726074
Partial simulation consumes time: 0.33020949363708496
Partial simulation consumes time: 0.33092784881591797
Partial simulation consumes time: 0.32862377166748047
Partial simulation consumes time: 0.33098316192626953
Partial simulation consumes time: 0.32965803146362305
Partial simulation consumes time: 0.3280918598175049
Partial simulation consumes time: 0.3298838138580322
Partial simulation consumes time: 0.32717227935791016
Partial simulation consumes time: 0.3188631534576416
Partial simulation consumes time: 0.3344595432281494
Partial simulation consumes time: 0.3282589912414551
Partial simulation consumes time: 0.3294026851654053
Partial simulation consumes time: 0.3292708396911621
Partial simulation consumes time: 0.31656718254089355
Partial simulation consumes time: 0.3202195167541504
Partial simulation consumes time: 0.3066563606262207
Partial simulation consumes time: 0.32219743728637695
Partial simulation consumes time: 0.3250718116760254
Partial simulation consumes time: 0.3620901107788086
Partial simulation consumes time: 0.3301711082458496
Partial simulation consumes time: 0.32874631881713867
Partial simulation consumes time: 0.3273899555206299
Partial simulation consumes time: 0.3539578914642334
Partial simulation consumes time: 0.32466697692871094
Partial simulation consumes time: 0.3338444232940674
Partial simulation consumes time: 0.37133145332336426
Partial simulation consumes time: 0.32608675956726074
Partial simulation consumes time: 0.3298006057739258
