============================= test session starts ==============================
platform linux -- Python 3.10.6, pytest-7.2.0, pluggy-1.0.0
rootdir: /root/projects/qcs
collected 10 items / 9 deselected / 1 selected

tst/qdao/engine.py 
::::::::::::::::::Config::::::::::::::::::

NQ::	29
NP::	21
NL::	11
D::	26

::::::::::::::::::Config::::::::::::::::::


:::Reusing existing bench:::::/root/projects/qcs/qdao/benchmarks/qasm/random_29_26_max_operands_2_gen.qasm::::::::

Partial simulation consumes time: 0.4099302291870117
Partial simulation consumes time: 0.4058568477630615
Partial simulation consumes time: 0.38988208770751953
Partial simulation consumes time: 0.38350725173950195
Partial simulation consumes time: 0.3808319568634033
Partial simulation consumes time: 0.40109777450561523
Partial simulation consumes time: 0.3814578056335449
Partial simulation consumes time: 0.3866133689880371
Partial simulation consumes time: 0.38242340087890625
Partial simulation consumes time: 0.40230464935302734
Partial simulation consumes time: 0.3842949867248535
Partial simulation consumes time: 0.40725183486938477
Partial simulation consumes time: 0.40807461738586426
Partial simulation consumes time: 0.4118812084197998
Partial simulation consumes time: 0.38731813430786133
Partial simulation consumes time: 0.37978696823120117
Partial simulation consumes time: 0.3998301029205322
Partial simulation consumes time: 0.3885195255279541
Partial simulation consumes time: 0.4091165065765381
Partial simulation consumes time: 0.39929938316345215
Partial simulation consumes time: 0.3983798027038574
Partial simulation consumes time: 0.39368152618408203
Partial simulation consumes time: 0.3989126682281494
Partial simulation consumes time: 0.3877134323120117
Partial simulation consumes time: 0.38161158561706543
Partial simulation consumes time: 0.3768017292022705
Partial simulation consumes time: 0.39977359771728516
Partial simulation consumes time: 0.37889742851257324
Partial simulation consumes time: 0.3768160343170166
Partial simulation consumes time: 0.37810373306274414
Partial simulation consumes time: 0.4112076759338379
Partial simulation consumes time: 0.40108823776245117
Partial simulation consumes time: 0.386669397354126
Partial simulation consumes time: 0.41702890396118164
Partial simulation consumes time: 0.4167640209197998
Partial simulation consumes time: 0.4116857051849365
Partial simulation consumes time: 0.41335082054138184
Partial simulation consumes time: 0.39823031425476074
Partial simulation consumes time: 0.39754152297973633
Partial simulation consumes time: 0.40323901176452637
Partial simulation consumes time: 0.3833119869232178
Partial simulation consumes time: 0.3895227909088135
Partial simulation consumes time: 0.4067058563232422
Partial simulation consumes time: 0.390671968460083
Partial simulation consumes time: 0.4057955741882324
Partial simulation consumes time: 0.38579440116882324
Partial simulation consumes time: 0.4272584915161133
Partial simulation consumes time: 0.3902580738067627
Partial simulation consumes time: 0.38548755645751953
Partial simulation consumes time: 0.3861658573150635
Partial simulation consumes time: 0.39504528045654297
Partial simulation consumes time: 0.39934706687927246
Partial simulation consumes time: 0.41170668601989746
Partial simulation consumes time: 0.41425418853759766
Partial simulation consumes time: 0.4188964366912842
Partial simulation consumes time: 0.41826868057250977
Partial simulation consumes time: 0.40343737602233887
Partial simulation consumes time: 0.4175901412963867
Partial simulation consumes time: 0.40992164611816406
Partial simulation consumes time: 0.41437530517578125
Partial simulation consumes time: 0.38581395149230957
Partial simulation consumes time: 0.3801279067993164
Partial simulation consumes time: 0.42212367057800293
Partial simulation consumes time: 0.386979341506958
Partial simulation consumes time: 0.3770153522491455
Partial simulation consumes time: 0.3734729290008545
Partial simulation consumes time: 0.3825862407684326
Partial simulation consumes time: 0.38313722610473633
Partial simulation consumes time: 0.38446831703186035
Partial simulation consumes time: 0.3879239559173584
Partial simulation consumes time: 0.419445276260376
Partial simulation consumes time: 0.4108765125274658
Partial simulation consumes time: 0.3840029239654541
Partial simulation consumes time: 0.38741111755371094
Partial simulation consumes time: 0.39650583267211914
Partial simulation consumes time: 0.3990814685821533
Partial simulation consumes time: 0.38216519355773926
Partial simulation consumes time: 0.4017770290374756
Partial simulation consumes time: 0.38349270820617676
Partial simulation consumes time: 0.4102799892425537
Partial simulation consumes time: 0.39350295066833496
Partial simulation consumes time: 0.40447068214416504
Partial simulation consumes time: 0.3860342502593994
Partial simulation consumes time: 0.41762757301330566
Partial simulation consumes time: 0.3994252681732178
Partial simulation consumes time: 0.4137301445007324
Partial simulation consumes time: 0.42255163192749023
Partial simulation consumes time: 0.38552212715148926
Partial simulation consumes time: 0.3843097686767578
Partial simulation consumes time: 0.38141536712646484
Partial simulation consumes time: 0.377826452255249
Partial simulation consumes time: 0.387622594833374
Partial simulation consumes time: 0.36870431900024414
Partial simulation consumes time: 0.39307498931884766
Partial simulation consumes time: 0.3892052173614502
Partial simulation consumes time: 0.39346790313720703
Partial simulation consumes time: 0.38641977310180664
Partial simulation consumes time: 0.37894320487976074
Partial simulation consumes time: 0.37865567207336426
Partial simulation consumes time: 0.37758421897888184
Partial simulation consumes time: 0.37001776695251465
Partial simulation consumes time: 0.37780022621154785
Partial simulation consumes time: 0.391585111618042
Partial simulation consumes time: 0.39182615280151367
Partial simulation consumes time: 0.3846869468688965
Partial simulation consumes time: 0.37763500213623047
Partial simulation consumes time: 0.377826452255249
Partial simulation consumes time: 0.38923168182373047
Partial simulation consumes time: 0.39870309829711914
Partial simulation consumes time: 0.3921048641204834
Partial simulation consumes time: 0.39609384536743164
Partial simulation consumes time: 0.37560105323791504
Partial simulation consumes time: 0.3814835548400879
Partial simulation consumes time: 0.382291316986084
Partial simulation consumes time: 0.38065171241760254
Partial simulation consumes time: 0.37072300910949707
Partial simulation consumes time: 0.3804008960723877
Partial simulation consumes time: 0.39372897148132324
Partial simulation consumes time: 0.37784409523010254
Partial simulation consumes time: 0.3804440498352051
Partial simulation consumes time: 0.37370800971984863
Partial simulation consumes time: 0.3745427131652832
Partial simulation consumes time: 0.37316203117370605
Partial simulation consumes time: 0.39286208152770996
Partial simulation consumes time: 0.38559746742248535
Partial simulation consumes time: 0.38202524185180664
Partial simulation consumes time: 0.3960878849029541
Partial simulation consumes time: 0.3910398483276367
Partial simulation consumes time: 0.3944845199584961
Partial simulation consumes time: 0.3897998332977295
Partial simulation consumes time: 0.375565767288208
Partial simulation consumes time: 0.3749573230743408
Partial simulation consumes time: 0.371274471282959
Partial simulation consumes time: 0.37369322776794434
Partial simulation consumes time: 0.37528061866760254
Partial simulation consumes time: 0.3738138675689697
Partial simulation consumes time: 0.37750673294067383
Partial simulation consumes time: 0.38164305686950684
Partial simulation consumes time: 0.3808479309082031
Partial simulation consumes time: 0.3856468200683594
Partial simulation consumes time: 0.3907177448272705
Partial simulation consumes time: 0.3772847652435303
Partial simulation consumes time: 0.37528300285339355
Partial simulation consumes time: 0.3716704845428467
Partial simulation consumes time: 0.37476325035095215
Partial simulation consumes time: 0.3832857608795166
Partial simulation consumes time: 0.38635754585266113
Partial simulation consumes time: 0.3845047950744629
Partial simulation consumes time: 0.3989853858947754
Partial simulation consumes time: 0.3856358528137207
Partial simulation consumes time: 0.3804931640625
Partial simulation consumes time: 0.3991353511810303
Partial simulation consumes time: 0.39808177947998047
Partial simulation consumes time: 0.37778425216674805
Partial simulation consumes time: 0.4125685691833496
Partial simulation consumes time: 0.4162406921386719
Partial simulation consumes time: 0.399247407913208
Partial simulation consumes time: 0.3815040588378906
Partial simulation consumes time: 0.38521599769592285
Partial simulation consumes time: 0.38133955001831055
Partial simulation consumes time: 0.3823435306549072
Partial simulation consumes time: 0.3816506862640381
Partial simulation consumes time: 0.3807539939880371
Partial simulation consumes time: 0.41698670387268066
Partial simulation consumes time: 0.4320099353790283
Partial simulation consumes time: 0.4287271499633789
Partial simulation consumes time: 0.4137139320373535
Partial simulation consumes time: 0.4030039310455322
Partial simulation consumes time: 0.3894355297088623
Partial simulation consumes time: 0.417924165725708
Partial simulation consumes time: 0.40192365646362305
Partial simulation consumes time: 0.41359591484069824
Partial simulation consumes time: 0.4135606288909912
Partial simulation consumes time: 0.3851933479309082
Partial simulation consumes time: 0.42298412322998047
Partial simulation consumes time: 0.41645169258117676
Partial simulation consumes time: 0.41568517684936523
Partial simulation consumes time: 0.4018075466156006
Partial simulation consumes time: 0.43013715744018555
Partial simulation consumes time: 0.38872551918029785
Partial simulation consumes time: 0.4300394058227539
Partial simulation consumes time: 0.4306917190551758
Partial simulation consumes time: 0.422544002532959
Partial simulation consumes time: 0.40372228622436523
Partial simulation consumes time: 0.4158608913421631
Partial simulation consumes time: 0.41385984420776367
Partial simulation consumes time: 0.37783169746398926
Partial simulation consumes time: 0.38308191299438477
Partial simulation consumes time: 0.3986473083496094
Partial simulation consumes time: 0.38062334060668945
Partial simulation consumes time: 0.37807273864746094
Partial simulation consumes time: 0.3842201232910156
Partial simulation consumes time: 0.3856804370880127
Partial simulation consumes time: 0.41299867630004883
Partial simulation consumes time: 0.3930675983428955
Partial simulation consumes time: 0.3569827079772949
Partial simulation consumes time: 0.3778367042541504
Partial simulation consumes time: 0.37894630432128906
Partial simulation consumes time: 0.38757944107055664
Partial simulation consumes time: 0.386704683303833
Partial simulation consumes time: 0.39636921882629395
Partial simulation consumes time: 0.3991079330444336
Partial simulation consumes time: 0.39708638191223145
Partial simulation consumes time: 0.3862588405609131
Partial simulation consumes time: 0.4008052349090576
Partial simulation consumes time: 0.37729692459106445
Partial simulation consumes time: 0.38193488121032715
Partial simulation consumes time: 0.3883850574493408
Partial simulation consumes time: 0.3816812038421631
Partial simulation consumes time: 0.3847219944000244
Partial simulation consumes time: 0.38246846199035645
Partial simulation consumes time: 0.3971257209777832
Partial simulation consumes time: 0.37223291397094727
Partial simulation consumes time: 0.3923006057739258
Partial simulation consumes time: 0.37758970260620117
Partial simulation consumes time: 0.3948354721069336
Partial simulation consumes time: 0.3768894672393799
Partial simulation consumes time: 0.3799135684967041
Partial simulation consumes time: 0.37213754653930664
Partial simulation consumes time: 0.38635706901550293
Partial simulation consumes time: 0.376356840133667
Partial simulation consumes time: 0.3718383312225342
Partial simulation consumes time: 0.3770451545715332
Partial simulation consumes time: 0.3814811706542969
Partial simulation consumes time: 0.39893174171447754
Partial simulation consumes time: 0.40956592559814453
