Fid of qvm & frp	0.49344980164838537	0.4646520786626055
Fid of qvm & frp	0.31022616997808783	0.2889985801444025
Fid of qvm & frp	0.5454655670233876	0.643670684534382
Fid of qvm & frp	0.4244857368042155	0.3369010185360438
Fid of qvm & frp	0.36608443932411294	0.38553476756020166
Fid of qvm & frp	0.5878394593536698	0.5847720639352332
Fid of qvm & frp	0.8227750808321381	0.603135160892851
Fid of qvm & frp	1.2162595629998167	0.846527493292376
Fid of qvm & frp	1.4169981328390027	0.9400145453895629
Fid of qvm & frp	0.4560582961158269	0.35128528700302925
Fid of qvm & frp	0.5735681451925274	0.7955232722076105
Fid of qvm & frp	0.42490201351749257	0.531763662901461
Fid of qvm & frp	0.43069278168607406	0.3321078097383803
Fid of qvm & frp	0.6176412445022639	0.7136334866618316
Fid of qvm & frp	0.12954127143602362	0.17865450154710272
Fid of qvm & frp	0.8290430055464754	0.6800625875410236
Fid of qvm & frp	0.8821070669394955	0.8557799261432361
Fid of qvm & frp	0.4464646796002	0.5207282455240344
Fid of qvm & frp	0.7624749780199818	0.7584168599452715
Fid of qvm & frp	0.5164584594437913	0.5385489552693492
Fid of qvm & frp	0.871899385993538	0.6215253399824383
Fid of qvm & frp	0.7581102298827747	0.9058769733448709
Fid of qvm & frp	0.9514033227958635	0.721785755132366
Fid of qvm & frp	0.3734725757789068	0.26462811823872523
Fid of qvm & frp	0.5344574829680242	0.5297934420160256
Fid of qvm & frp	0.4951114262576257	0.37699881261328383
Fid of qvm & frp	0.690516426424915	0.5287894773307602
Fid of qvm & frp	0.7189137234779638	0.6178791301854476
Fid of qvm & frp	0.7894931816770048	0.44781196662966266
Fid of qvm & frp	0.39517195705758645	0.5047995414614161
Fid of qvm & frp	0.9153908135000332	0.9213165266827513
Fid of qvm & frp	0.288460316948434	0.37239099078126003
Fid of qvm & frp	0.572911265445649	0.4018068257408204
Fid of qvm & frp	0.306863860078342	0.31156110770390055
Fid of qvm & frp	0.7637620817222366	0.540908220004379
Fid of qvm & frp	0.6249911590129835	0.6115661411918549
